x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
-131072,-131072,-67.374146,0.79759556,0.002782786,0.87354445,0.12367278,0.16633344,-297.33722,894.5296,-67.374146,-67.374146,0,0,0
-126976,-131072,79.34197,0.81383306,0.03454481,0,0.9654552,0.24845679,-48.000004,1690.7107,79.34197,571.22253,0,0,0
-122880,-131072,241.53282,0.8305642,0.54565805,0,0.45434195,0.42249265,-91.51819,3670.1543,241.53282,1037.8676,0,0,0
-118784,-131072,364.59293,0.84728646,0.7771269,0.19405422,0.028818876,0.4727133,-48.000004,3485.634,364.59293,1121.4722,0,0,0
-114688,-131072,251.49162,0.8635422,0.8172063,0.18279368,0,0.46225646,-48.000004,4071.0898,251.49162,1629.9429,0,0,0
-110592,-131072,491.68146,0.8789289,0.85249645,0.14750355,0,0.58695066,-48.000004,3968.4302,491.68146,2073.012,0,0,0
-106496,-131072,2348.016,0.89311016,0.8824349,0.116835915,0.0007291809,0.07867473,-48.000004,4260.0254,2348.016,2348.016,0,0,0
-102400,-131072,2566.532,0.90581834,0.9069243,0.09300276,7.293373E-05,0.17162459,-48.000004,4183.6294,2566.532,2566.532,0,0,0
-98304,-131072,2783.6804,0.9168545,0.92623866,0.073761344,0,0.20643438,-48.000004,4432.141,2783.6804,2783.6804,0,0,0
-94208,-131072,2819.0525,0.926081,0.94089407,0.059105933,0,0.4205599,-48.000004,4322.369,2819.0525,2819.0525,0,0,0
-90112,-131072,2688.9263,0.93340796,0.95151085,0.048489153,0,0.38641933,-48.000004,4316.8955,2688.9263,2688.9263,0,0,0
-86016,-131072,1631.6288,0.9387698,0.9586833,0.041316688,0,0.6602094,-48.000004,4188.581,1631.6288,2341.212,0,0,0
-81920,-131072,19.157703,0.94209754,0,1,0,0.035130825,-48.000004,93.43442,19.157703,47.255806,0,0,0
-77824,-131072,44.875774,0.9432812,0,1,0,0.030988999,-48.000004,104.176834,44.875774,58.253387,0,0,0
-73728,-131072,13.604915,0.94334793,0,1,0,0.03737692,-48.000004,96.67456,13.604915,51.02249,0,0,0
-69632,-131072,30.866146,0.94354296,0,1,0,0.03707656,-48.000004,98.22492,30.866146,52.607883,0,0,0
-65536,-131072,9.351802,0.9438512,0,1,0,0.034855068,-48.000004,101.37646,9.351802,50.590908,0,0,0
-61440,-131072,36.117462,0.94425654,0,0.9999992,7.748604E-07,0.029367557,-48.000004,161.92279,36.117462,46.787598,0,0,0
-57344,-131072,224.67989,0.9447433,0,0.44029444,0.55970556,0.081942536,-92.91885,761.537,224.67989,224.67989,0,0,0
-53248,-131072,757.5354,0.9452955,0,0,1,0.50054246,-48.000004,1041.6539,757.5354,757.5354,0,0,0
-49152,-131072,883.5139,0.94589764,0,0,1,0.1882347,-48.000004,1043.4395,883.5139,883.5139,0,0,0
-45056,-131072,620.4164,0.9465338,0,0,1,0.03701735,-48.000004,908.5487,620.4164,620.4164,0,0,0
-40960,-131072,705.1041,0.94718903,0,0,1,0.23665208,-48.000004,947.34064,705.1041,705.1041,0,0,0
-36864,-131072,499.12967,0.94784814,0,0.30054057,0.69945943,0.49437365,-55.72284,988.3514,499.12967,499.12967,0,0,0
-32768,-131072,52.5803,0.94849646,0.0014159082,0.9985841,0,0.018964956,-48.000004,303.95694,52.5803,52.5803,0,0,0
-28672,-131072,853.33826,0.94911957,0.8388752,0.16112483,0,0.16823485,-48.000004,2937.878,853.33826,853.33826,0,0,0
-24576,-131072,1979.2817,0.94970363,0.9716791,0.025076766,0.003244143,0.76473975,-48.000004,2732.0752,1979.2817,2023.0071,0,0,0
-20480,-131072,362.7282,0.9502348,0.972253,0.01514428,0.012602695,0.5138021,-48.000004,3013.959,362.7282,1408.5072,0,0,0
-16384,-131072,1265.948,0.9506995,0.9727508,0.02423741,0.0030118078,0.3186717,-48.000004,3763.8147,1265.948,1285.8729,0,0,0
-12288,-131072,1919.2554,0.9510843,0.97315973,0.026829537,1.0732561E-05,0.3796452,-48.000004,4294.556,1919.2554,1919.2554,0,0,0
-8192,-131072,1480.5305,0.9513758,0.37528077,0.6244081,0.00031113625,0.7644773,-48.000004,4277.4517,1480.5305,1480.5305,0,0,0
-4096,-131072,111.68722,0.95156085,0,0.9414089,0.058591127,0.03643791,-50.375412,650.6436,111.68722,111.68722,0,0,0
0,-131072,190.63441,0.95162547,0,0.7982907,0.20170927,0.02539083,-79.83317,925.14716,190.63441,190.63441,0,0,0
4096,-131072,68.40985,0.9520864,0,0.99987763,0.00012236834,0.042926084,-48.000004,236.85538,68.40985,68.40985,0,0,0
8192,-131072,63.191513,0.9533909,0,1,0,0.040616207,-48.000004,104.52294,63.191513,63.191513,0,0,0
12288,-131072,67.841705,0.9554106,0,1,0,0.038645446,-48.000004,108.31072,67.841705,67.841705,0,0,0
16384,-131072,368.73642,0.9580065,0,0.50693655,0.49306345,0.4105642,-70.83746,1074.4221,368.73642,368.73642,0,0,0
20480,-131072,502.8361,0.9610362,0,0,1,0.3827082,-48.000004,773.6216,502.8361,502.8361,0,0,0
24576,-131072,578.6688,0.96435857,4.9406473E-05,0,0.9999506,0.44528672,-48.000004,934.6871,578.6688,578.6688,0,0,0
28672,-131072,1193.4482,0.9678392,0.66982853,0.23420429,0.09596717,0.32261455,-48.000004,4751.58,1193.4482,1193.4482,0,0,0
32768,-131072,1120.1385,0.97135353,0.9905287,0.008976109,0.00049518794,0.119738095,-48.000004,3311.903,1120.1385,1120.1385,0,0,0
36864,-131072,2211.1772,0.9747917,0.99263084,0.007258606,0.00011055451,0.9112925,-48.000004,3333.4421,2211.1772,2211.1772,0,0,0
40960,-131072,1596.7961,0.9780596,0.9943924,0.0055936826,1.3922341E-05,0.62794,-48.000004,3340.586,1596.7961,1596.7961,0,0,0
45056,-131072,768.9785,0.9810813,0.31339568,0.6402105,0.04639381,0.5558457,-48.000004,3247.4153,768.9785,768.9785,0,0,0
49152,-131072,519.48004,0.9838,0,0.13212258,0.8678774,0.142305,-48.000004,964.85114,519.48004,519.48004,0,0,0
53248,-131072,465.16772,0.9861772,0,0,1,0.023340108,-48.000004,795.50397,465.16772,465.16772,0,0,0
57344,-131072,281.75003,0.98819107,0,0.0033031702,0.9966968,0.24152799,-48.000004,615.3248,281.75003,281.75003,0,0,0
61440,-131072,656.78174,0.98983395,0,0.0447371,0.9552629,0.111404695,-48.000004,1056.1461,656.78174,656.78174,0,0,0
65536,-131072,336.66873,0.9911078,0,0.24694157,0.75305843,0.36682996,-48.000004,1012.7637,336.66873,536.5351,0,0,0
69632,-131072,48.506973,0.9920186,0,0.92561626,0.074383736,0.084158905,-48.000004,571.724,48.506973,132.91483,0,0,0
73728,-131072,55.896408,0.99256927,0,0.9978059,0.0021941066,0.09123969,-48.000004,294.18796,55.896408,109.175934,0,0,0
77824,-131072,96.02115,0.99275154,0,0.978472,0.021528006,0.10196811,-48.000004,545.01044,96.02115,145.97794,0,0,0
81920,-131072,893.4604,0.99272394,0.10979836,0.7935483,0.09665334,0.68484867,-48.000004,2644.0894,893.4604,893.4604,0,0,0
86016,-131072,4286.7095,0.9926475,0.99935764,0.00052458816,0.000117771095,0.092992574,-48.000004,4749.7847,4286.7095,4286.7095,0,0,0
90112,-131072,4114.212,0.99252725,0.99933654,0.0003169981,0.0003464612,0.3816763,-48.000004,4623.876,4114.212,4114.212,0,0,0
94208,-131072,4098.7134,0.9923681,0.99930817,0.00016272931,0.0005291018,0.18565106,-48.000004,4775.216,4098.7134,4098.7134,0,0,0
98304,-131072,3149.542,0.99217474,0.9992728,0.00024073581,0.00048644084,0.99405825,-48.000004,4431.64,3149.542,3149.542,0,0,0
102400,-131072,2018.0381,0.99195224,0.9992311,0.00037536104,0.00039353888,0.06875326,-48.000004,4039.6257,2018.0381,2018.0381,0,0,0
106496,-131072,2177.3528,0.99170554,0.99059045,0.00419921,0.0052103368,0.11100069,-48.000004,4584.723,2177.3528,2177.3528,0,0,0
110592,-131072,1995.68,0.9914399,0.6378219,0.015199324,0.34697875,0.1397594,-48.000004,4968.1665,1995.68,1995.68,0,0,0
114688,-131072,1532.9712,0.991161,0.30837753,0,0.6916225,0.7121629,-48.000004,3747.068,1532.9712,1532.9712,0,0,0
118784,-131072,387.1869,0.99087477,6.594705E-08,0,0.99999994,0.18888804,-48.000004,670.37714,387.1869,387.1869,0,0,0
122880,-131072,360.08722,0.9905878,0,0,1,0.058636885,-48.000004,630.2424,360.08722,360.08722,0,0,0
126976,-131072,579.6395,0.9903067,0,0,1,0.054892555,-48.000004,852.24255,579.6395,579.6395,0,0,0
131072,-131072,504.53265,0.9900385,0,0,1,0.032631084,-48.000004,781.24976,504.53265,504.53265,0,0,0
-131072,-126976,27.83488,0.9877388,0.003375641,0.37781212,0.6188122,0.1546955,-48.000004,1548.6615,27.83488,436.6311,0,0,0
-126976,-126976,890.02295,0.9809746,0.031718187,0,0.9682818,0.358093,-48.000004,2315.3936,890.02295,993.54364,0,0,0
-122880,-126976,1331.1871,0.9722831,0.50143284,0,0.49856716,0.61486197,-48.000004,5260.2114,1331.1871,1959.4688,0,0,0
-118784,-126976,1219.3953,0.96171635,0.9833101,0.016414301,0.0002755951,0.658337,-48.000004,4221.767,1219.3953,2082.0627,0,0,0
-114688,-126976,1308.3372,0.94947493,0.97143024,0.028569758,0,0.76721007,-48.000004,4783.9854,1308.3372,3041.9844,0,0,0
-110592,-126976,1474.5111,0.93590033,0.9549087,0.045018528,7.2743744E-05,0.73305464,-48.000004,4660.8555,1474.5111,2968.9539,0,0,0
-106496,-126976,2626.6553,0.9214599,0.9337291,0.0062979995,0.05997289,0.066284224,-48.000004,4597.2783,2626.6553,2626.6553,0,0,0
-102400,-126976,2279.384,0.90672415,0.90858,0.016163144,0.075256854,0.10898115,-48.000004,4525.0586,2279.384,2279.384,0,0,0
-98304,-126976,1988.0697,0.89234066,0.8808789,0.11912059,4.8428774E-07,0.10746031,-48.000004,4369.013,1988.0697,1988.0697,0,0,0
-94208,-126976,1812.5101,0.8790062,0.8526666,0.14733338,0,0.1560313,-48.000004,4249.237,1812.5101,1812.5101,0,0,0
-90112,-126976,1514.2141,0.86743873,0.82640105,0.17359895,0,0.7657102,-48.000004,3865.8206,1514.2141,1514.2141,0,0,0
-86016,-126976,827.336,0.8583488,0.7344725,0.26420528,0.0013222098,0.5633821,-108.943504,3588.7434,827.336,827.336,0,0,0
-81920,-126976,-46.799263,0.85241246,0,0.9859858,0.0140141845,0.023960257,-179.63976,336.5799,-46.799263,-46.799263,0,0,0
-77824,-126976,-52.13189,0.850243,0,1,0,0.034886096,-146.36781,79.59944,-52.13189,-52.13189,0,0,0
-73728,-126976,-54.79097,0.8530346,0,1,0,0.03338724,-141.07524,21.503506,-54.79097,-54.79097,0,0,0
-69632,-126976,-36.87735,0.86116177,0,0.9836324,0.016367614,0.034606177,-169.40323,334.2865,-36.87735,-36.87735,0,0,0
-65536,-126976,573.5496,0.87366647,0,0,1,0.24598412,-48.000004,844.9028,573.5496,573.5496,0,0,0
-61440,-126976,562.652,0.8894492,0,0,1,0.06868981,-48.000004,876.5666,562.652,562.652,0,0,0
-57344,-126976,581.4109,0.9073234,0,0,1,0.06895605,-48.000004,891.18646,581.4109,581.4109,0,0,0
-53248,-126976,418.7345,0.9260671,0,0,1,0.62240964,-48.000004,652.6749,418.7345,418.7345,0,0,0
-49152,-126976,561.16034,0.94448084,0,0,1,0.10380576,-48.000004,759.10974,561.16034,561.16034,0,0,0
-45056,-126976,673.08673,0.9614515,0,0,1,0.098556116,-48.000004,885.6334,673.08673,673.08673,0,0,0
-40960,-126976,646.3137,0.97601753,0,0,1,0.12175651,-48.000004,825.16095,646.3137,646.3137,0,0,0
-36864,-126976,895.16437,0.9874359,4.6047007E-05,0,0.9999539,0.06741239,-48.000004,1129.3556,895.16437,895.16437,0,0,0
-32768,-126976,689.777,0.9952418,0.03424432,0,0.9657557,0.19945459,-48.000004,1335.947,689.777,689.777,0,0,0
-28672,-126976,916.1887,0.99929434,0.9326238,0.003621228,0.06375497,0.041945625,-48.000004,4214.9253,916.1887,916.1887,0,0,0
-24576,-126976,420.73325,1,1,0,0,0.49026623,-48.000004,2626.612,420.73325,1000.5324,0,0,0
-20480,-126976,419.1485,1,1,0,0,0.5155107,-48.000004,3160.63,419.1485,1145.3362,0,0,0
-16384,-126976,1601.1963,1,1,0,0,0.12475203,-48.000004,3673.7861,1601.1963,1601.1963,0,0,0
-12288,-126976,2025.228,1,1,0,0,0.09736523,-48.000004,4515.9414,2025.228,2025.228,0,0,0
-8192,-126976,1713.5911,1,0.35979858,0.64020145,0,0.7333471,-48.000004,4215.015,1713.5911,1713.5911,0,0,0
-4096,-126976,123.2291,1,1.4583911E-07,0.9999999,0,0.07099776,-48.000004,166.59108,123.2291,136.07886,0,0,0
0,-126976,169.81311,1,0,0.96791804,0.03208196,0.008439831,-48.000004,674.1121,169.81311,169.81311,0,0,0
4096,-126976,130.10098,1,0,1,0,0.0032716813,-48.000004,137.17635,130.10098,130.10098,0,0,0
8192,-126976,129.35333,1,0,1,0,0.002853067,-48.000004,136.4287,129.35333,129.35333,0,0,0
12288,-126976,128.54144,1,0,1,0,0.00245111,-48.000004,135.61679,128.54144,128.54144,0,0,0
16384,-126976,124.03203,1,0,1,0,0.0032101693,-48.000004,137.01277,124.03203,124.03203,0,0,0
20480,-126976,521.00665,1,0,0.00318712,0.9968129,0.12946211,-48.000004,848.6499,521.00665,521.00665,0,0,0
24576,-126976,200.41989,1,3.0918758E-07,0,0.9999997,0.36592165,-48.000004,846.4403,200.41989,629.24054,0,0,0
28672,-126976,456.48026,1,0.5002706,0,0.4997294,0.52437305,-48.000004,4356.8535,456.48026,1106.9272,0,0,0
32768,-126976,1248.56,1,1,0,0,0.486419,-48.000004,3480.5576,1248.56,1462.9465,0,0,0
36864,-126976,1420.0554,0.9997906,0.99999946,0,5.364418E-07,0.6682615,-48.000004,3421.7554,1420.0554,1829.3062,0,0,0
40960,-126976,2341.3777,0.9982161,0.9999619,0,3.8087368E-05,0.33121058,-48.000004,3373.7144,2341.3777,2341.3777,0,0,0
45056,-126976,1163.8276,0.9951861,0.25821266,0,0.7417873,0.51150155,-48.000004,3080.9119,1163.8276,1163.8276,0,0,0
49152,-126976,688.71027,0.9909145,0,0,1,0.080319546,-48.000004,850.856,688.71027,688.71027,0,0,0
53248,-126976,737.5801,0.98572546,0,0,1,0.07012878,-48.000004,1007.5841,737.5801,737.5801,0,0,0
57344,-126976,667.23914,0.98003054,0,0,1,0.6918823,-48.000004,907.3166,667.23914,667.23914,0,0,0
61440,-126976,822.967,0.974302,0,0,1,0.08127223,-48.000004,1080.9612,822.967,822.967,0,0,0
65536,-126976,736.13074,0.96904445,0,0,1,0.1280029,-48.000004,926.9188,736.13074,736.13074,0,0,0
69632,-126976,75.55332,0.96476275,0,1,0,0.01022812,-48.000004,111.655205,75.55332,75.55332,0,0,0
73728,-126976,89.93075,0.96192974,0,1,0,0.008021483,-48.000004,127.61651,89.93075,89.93075,0,0,0
77824,-126976,99.58026,0.96094775,0,1,0,0.012322055,-48.000004,137.52919,99.58026,99.58026,0,0,0
81920,-126976,493.02805,0.96159077,0.02804263,0.6395658,0.33239156,0.5503934,-76.534004,2249.2222,493.02805,493.02805,0,0,0
86016,-126976,2925.937,0.9633437,0.98466384,0.009223766,0.00611239,1.1559572,-48.000004,5366.7344,2925.937,2925.937,0,0,0
90112,-126976,3124.1646,0.9660083,0.9867632,0.013198351,3.847014E-05,0.8088244,-48.000004,4679.408,3124.1646,3124.1646,0,0,0
94208,-126976,3967.725,0.96936446,0.9891976,0.010802388,0,0.30135846,-48.000004,4573.0605,3967.725,3967.725,0,0,0
98304,-126976,3862.1714,0.9731824,0.9916784,0.008321583,0,0.25157094,-48.000004,4341.0923,3862.1714,3862.1714,0,0,0
102400,-126976,2611.3027,0.9772356,0.99397016,0.0060298443,0,0.36278784,-48.000004,4139.1914,2611.3027,2611.3027,0,0,0
106496,-126976,2210.9514,0.9813112,0.86643666,0.13356334,0,0.046257816,-48.000004,4983.3223,2210.9514,2210.9514,0,0,0
110592,-126976,1739.9498,0.9852193,0.38800833,0.2895011,0.32249054,0.20989682,-48.000004,4803.1978,1739.9498,1739.9498,0,0,0
114688,-126976,1496.7756,0.9888015,0.17339464,0,0.8266054,0.32437155,-48.000004,3175.8403,1496.7756,1496.7756,0,0,0
118784,-126976,604.204,0.9919366,6.2081117E-06,0,0.9999938,0.107798345,-48.000004,932.73914,604.204,604.204,0,0,0
122880,-126976,705.49603,0.9945458,0,0,1,0.14399931,-48.000004,861.5268,705.49603,705.49603,0,0,0
126976,-126976,555.16675,0.99659425,0,0,1,0.11416427,-48.000004,817.6577,555.16675,555.16675,0,0,0
131072,-126976,632.7816,0.9980911,0,0.097673416,0.9023266,0.12963319,-48.000004,943.26324,632.7816,632.7816,0,0,0
-131072,-122880,520.0187,1,0.0018554688,0.17447522,0.8236693,0.35806063,-48.000004,1413.0999,520.0187,520.0187,0,0,0
-126976,-122880,94.873276,1,0.0076269037,0,0.9923731,0.28665173,-48.000004,1570.9182,94.873276,642.5162,0,0,0
-122880,-122880,1208.298,1,0.077030316,0,0.9229697,0.31201583,-48.000004,2398.3423,1208.298,1208.298,0,0,0
-118784,-122880,1411.9012,1,0.3547338,0.62602645,0.019239724,0.60233116,-48.000004,4029.0955,1411.9012,1495.3473,0,0,0
-114688,-122880,2244.906,0.99657017,0.6864339,0.3135661,0,1.5004622,-48.000004,5445.4272,2244.906,2244.906,0,0,0
-110592,-122880,2295.7363,0.9783878,0.768781,0.2312183,7.003546E-07,1.112429,-48.000004,5445.361,2295.7363,2436.702,0,0,0
-106496,-122880,2430.84,0.9474268,0.8787063,0.07730778,0.04398594,0.7859872,-48.000004,5443.4683,2430.84,2542.0183,0,0,0
-102400,-122880,2269.9507,0.90768284,0.91031885,0.054330677,0.03535047,0.19361517,-48.000004,5377.2476,2269.9507,2269.9507,0,0,0
-98304,-122880,1599.9856,0.86355454,0.8172357,0.17669283,0.006071463,0.17098059,-48.000004,4336.5767,1599.9856,1599.9856,0,0,0
-94208,-122880,975.9642,0.81945163,0.7029949,0.29693782,6.7293644E-05,0.2601454,-83.84823,3345.7498,975.9642,975.9642,0,0,0
-90112,-122880,318.65134,0.77949744,0.5872537,0.4022974,0.010448903,0.17359792,-278.58218,2198.0652,318.65134,318.65134,0,0,0
-86016,-122880,-20.303444,0.7473442,0.02551352,0.6663745,0.30811197,0.060794592,-386.8736,974.00226,-20.303444,-20.303444,0,0,0
-81920,-122880,-102.53966,0.7260945,0,0.62996495,0.37003505,0.06497572,-417.08524,541.91815,-102.53966,-102.53966,0,0,0
-77824,-122880,-219.69394,0.71829003,0,0.9261334,0.073866606,0.017693529,-403.85587,273.3734,-219.69394,-219.69394,0,0,0
-73728,-122880,-225.02121,0.72525936,0,0.9947812,0.005218804,0.03722802,-361.95654,115.99902,-225.02121,-225.02121,0,0,0
-69632,-122880,-76.22674,0.7455511,0,0.707189,0.29281098,0.16412525,-387.04205,621.50183,-76.22674,-76.22674,0,0,0
-65536,-122880,314.70795,0.7767138,0,0,1,0.0310883,-48.000004,658.7955,314.70795,314.70795,0,0,0
-61440,-122880,391.11,0.8157572,0,0,1,0.034258496,-48.000004,723.97064,391.11,391.11,0,0,0
-57344,-122880,581.1069,0.8591684,0,0,1,0.37179616,-48.000004,812.6961,581.1069,581.1069,0,0,0
-53248,-122880,390.08527,0.90298325,0,0,1,0.04330848,-48.000004,704.0498,390.08527,390.08527,0,0,0
-49152,-122880,490.22467,0.94295746,0,0,1,0.049330395,-48.000004,686.6151,490.22467,490.22467,0,0,0
-45056,-122880,463.67255,0.9748471,0,0,1,0.05729255,-48.000004,749.8126,463.67255,463.67255,0,0,0
-40960,-122880,1007.9365,0.9947763,0.15373304,0,0.846267,0.43253687,-48.000004,2008.4077,1007.9365,1007.9365,0,0,0
-36864,-122880,1704.3209,1,0.5537548,0,0.4462452,0.42178547,-48.000004,5443.2466,1704.3209,1704.3209,0,0,0
-32768,-122880,1465.2997,1,0.78094196,0,0.21905804,0.10503213,-48.000004,4716.9287,1465.2997,1465.2997,0,0,0
-28672,-122880,426.9747,1,1,0,0,0.45775178,-48.000004,3586.396,426.9747,848.30334,0,0,0
-24576,-122880,33.06385,1,1,0,0,0.19095032,-48.000004,2659.995,33.06385,934.79974,0,0,0
-20480,-122880,1243.4211,1,1,0,0,0.12689634,-48.000004,3096.6206,1243.4211,1243.4211,0,0,0
-16384,-122880,1519.8474,1,1,0,0,0.0932454,-48.000004,3656.4602,1519.8474,1519.8474,0,0,0
-12288,-122880,1952.1042,1,1,0,0,0.117949076,-48.000004,4799.8433,1952.1042,1952.1042,0,0,0
-8192,-122880,1520.7338,1,0.29577878,0.70422125,0,0.4789498,-48.000004,3616.3374,1520.7338,1520.7338,0,0,0
-4096,-122880,140.99985,1,0.003397365,0.99660265,0,0.061494716,-48.000004,741.4241,140.99985,140.99985,0,0,0
0,-122880,64.613914,1,8.982265E-06,0.999991,0,0.11719655,-48.000004,266.71146,64.613914,136.51175,0,0,0
4096,-122880,106.09245,1,1.7955645E-16,1,0,0.098088436,-48.000004,145.42743,106.09245,136.3298,0,0,0
8192,-122880,125.26703,1,0,1,0,0.037580457,-48.000004,142.4614,125.26703,135.38605,0,0,0
12288,-122880,111.62485,1,0,1,0,0.07836766,-48.000004,136.90169,111.62485,129.82632,0,0,0
16384,-122880,117.25188,1,0,1,0,0.0024456263,-48.000004,131.25972,117.25188,117.25188,0,0,0
20480,-122880,275.39206,1,0,0.2004903,0.7995097,0.33066562,-48.000004,909.2486,275.39206,478.01837,0,0,0
24576,-122880,323.98633,1,0,0.03536755,0.96463245,0.3346458,-48.000004,897.8036,323.98633,538.2289,0,0,0
28672,-122880,386.2688,1,0.14138328,0,0.8586167,0.42663074,-48.000004,1893.974,386.2688,858.4847,0,0,0
32768,-122880,14.01955,1,1,0,0,0.12902844,-48.000004,3609.914,14.01955,1084.6685,0,0,0
36864,-122880,468.29333,1,1,0,0,0.5050291,-48.000004,3438.8953,468.29333,1054.0881,0,0,0
40960,-122880,1318.5018,1,1,0,0,0.15928933,-48.000004,3377.6274,1318.5018,1318.5018,0,0,0
45056,-122880,920.9368,1,0.13994786,0,0.8600521,0.28279892,-48.000004,1988.3322,920.9368,920.9368,0,0,0
49152,-122880,856.5458,0.99629575,0,0,1,0.033919204,-48.000004,991.58685,856.5458,856.5458,0,0,0
53248,-122880,773.9884,0.9852379,0,0.00081294775,0.99918705,0.098358385,-48.000004,1020.9649,773.9884,773.9884,0,0,0
57344,-122880,815.7284,0.96920365,0,0,1,0.015298094,-48.000004,1043.8054,815.7284,815.7284,0,0,0
61440,-122880,717.3017,0.95081633,0,0,1,0.16607761,-48.000004,984.95575,717.3017,717.3017,0,0,0
65536,-122880,357.66656,0.9327176,0,0,1,0.075749956,-48.000004,661.39215,357.66656,357.66656,0,0,0
69632,-122880,19.225805,0.91739744,0,1,0,0.017073175,-49.729137,75.04053,19.225805,19.225805,0,0,0
73728,-122880,22.858578,0.90704876,0,1,0,0.021682857,-50.01005,82.17122,22.858578,22.858578,0,0,0
77824,-122880,24.637344,0.90342927,0,1,0,0.023485528,-50.102844,89.340065,24.637344,24.637344,0,0,0
81920,-122880,415.85596,0.90548867,1.0732167E-06,0.08807691,0.91192204,0.18092914,-59.07366,907.1286,415.85596,415.85596,0,0,0
86016,-122880,1800.8833,0.91108674,0.6283823,0.017130077,0.3544876,0.5375126,-48.000004,5435.5044,1800.8833,1800.8833,0,0,0
90112,-122880,2304.5913,0.91954756,0.93066067,0.063907474,0.0054318607,0.06630458,-48.000004,4809.6694,2304.5913,2304.5913,0,0,0
94208,-122880,2831.9294,0.9301,0.9468324,0.05316758,0,0.6609563,-48.000004,4715.5127,2831.9294,2831.9294,0,0,0
98304,-122880,3537.174,0.94192004,0.96265537,0.037344635,0,0.4192448,-48.000004,4532.848,3537.174,3537.174,0,0,0
102400,-122880,3511.4468,0.95417607,0.97564864,0.024351358,0,0.38636392,-48.000004,4924.2324,3511.4468,3511.4468,0,0,0
106496,-122880,1538.8774,0.96606976,0.2937167,0.70628333,0,0.60735404,-48.000004,3643.1335,1538.8774,1538.8774,0,0,0
110592,-122880,378.6037,0.97687984,0.031891447,0.9351672,0.03294134,0.28944445,-48.000004,1805.3826,378.6037,378.6037,0,0,0
114688,-122880,742.208,0.98600364,0.01515248,0,0.98484755,0.62998015,-48.000004,1838.8447,742.208,742.208,0,0,0
118784,-122880,660.3639,0.9929958,0.0008538375,0,0.99914616,0.5135841,-48.000004,1230.7783,660.3639,660.3639,0,0,0
122880,-122880,773.45337,0.9976005,3.488114E-11,0,1,0.012293846,-48.000004,927.8569,773.45337,773.45337,0,0,0
126976,-122880,594.5773,0.99977475,0,0,1,0.1183821,-48.000004,844.64044,594.5773,594.5773,0,0,0
131072,-122880,606.1167,1,0,0.04993379,0.9500662,0.064353764,-48.000004,980.21875,606.1167,606.1167,0,0,0
-131072,-118784,620.9647,1,0.00083159853,0,0.9991684,0.40543073,-48.000004,1184.114,620.9647,620.9647,0,0,0
-126976,-118784,-40.352562,1,0.0006078052,0,0.9993922,0.19517124,-48.000004,1054.0079,-40.352562,622.7414,0,0.10916627,0.9940235
-122880,-118784,332.98697,1,0.00020869926,0,0.9997913,0.4194351,-48.000004,1015.74054,332.98697,718.3565,0,0,0
-118784,-118784,0.8062035,1,4.2621734E-05,0.8086493,0.19130808,0.022970738,-48.000004,833.6598,0.8062035,178.66481,0,0,0
-114688,-118784,104.53104,1,8.763389E-06,0.99999124,0,0.05890178,-48.000004,218.29951,104.53104,115.121216,0,0,0
-110592,-118784,12.807118,0.99901754,6.869356E-06,0.99999315,0,0.06958972,-48.000004,205.97847,12.807118,129.07703,0,0,0
-106496,-118784,36.368263,0.9693486,3.2877935E-05,0.9999671,0,0.08979149,-48.000004,261.52454,36.368263,107.421,0,0,0
-102400,-118784,31.643234,0.90867156,0.00018976396,0.9998102,0,0.025169503,-48.000004,293.01685,31.643234,31.643234,0,0,0
-98304,-118784,377.8064,0.83105004,0.0005726671,0.005160355,0.994267,0.0657389,-99.5768,1001.55383,377.8064,377.8064,0,0,0
-94208,-118784,265.00522,0.7493815,0.0007070892,0,0.9992929,0.1085826,-63.723125,644.4673,265.00522,265.00522,0,0,0
-90112,-118784,76.80322,0.6743909,2.201E-05,0,0.999978,0.09837674,-230.64896,340.4089,76.80322,76.80322,0,0,0
-86016,-118784,-196.7232,0.6142673,0,0,1,0.09960558,-393.9384,111.10841,-196.7232,-196.7232,0,0,0
-81920,-118784,-236.87592,0.57490194,0,0,1,0.08705974,-457.86105,70.120514,-236.87592,-236.87592,0,0,0
-77824,-118784,-179.49265,0.5605458,0,0,1,0.05302861,-464.51562,66.63955,-179.49265,-179.49265,0,0,0
-73728,-118784,-172.00061,0.57216793,0,0,1,0.1250611,-405.6533,151.62784,-172.00061,-172.00061,0,0,0
-69632,-118784,-29.141693,0.6062674,0,0,1,0.22652958,-295.77402,296.63696,-29.141693,-29.141693,0,0,0
-65536,-118784,64.71469,0.65928024,0,0,1,0.08403732,-194.04376,399.37595,64.71469,64.71469,0,0,0
-61440,-118784,281.48407,0.7264924,0,0,1,0.28080982,-61.37149,558.61694,281.48407,281.48407,0,0,0
-57344,-118784,243.97256,0.80157745,0,0.022595048,0.97740495,0.04399717,-186.2541,657.57513,243.97256,243.97256,0,0,0
-53248,-118784,252.99869,0.8764206,0,0.47471416,0.52528584,0.3204651,-188.25163,940.4375,252.99869,252.99869,0,0,0
-49152,-118784,229.74097,0.9413605,0,0.42079103,0.57920897,0.2018333,-98.44683,778.0125,229.74097,229.74097,0,0,0
